x-axis,WaveGen-ARB
second,Volt
43768.00E-009,0.1238E+00
43769.00E-009,0.1238E+00
43770.00E-009,0.0013E+00
43771.00E-009,0.0609E+00
43772.00E-009,0.1182E+00
43773.00E-009,0.1182E+00
43774.00E-009,0.1806E+00
43775.00E-009,0.1180E+00
43776.00E-009,0.0590E+00
43777.00E-009,-0.0032E+00
43778.00E-009,0.1178E+00
43779.00E-009,0.0572E+00
43780.00E-009,0.1797E+00
43781.00E-009,0.1797E+00
43782.00E-009,0.1183E+00
43783.00E-009,0.1183E+00
43784.00E-009,0.1183E+00
43785.00E-009,0.0558E+00
43786.00E-009,0.0520E+00
43787.00E-009,0.1143E+00
43788.00E-009,-0.0672E+00
43789.00E-009,-0.1214E+00
43790.00E-009,-0.1214E+00
43791.00E-009,-0.1795E+00
43792.00E-009,-0.1181E+00
43793.00E-009,-0.1181E+00
43794.00E-009,-0.1181E+00
43795.00E-009,0.0070E+00
43796.00E-009,0.0106E+00
43797.00E-009,0.0106E+00
43798.00E-009,0.1921E+00
43799.00E-009,0.3069E+00
43800.00E-009,0.1301E+00
43801.00E-009,0.1275E+00
43802.00E-009,0.1275E+00
43803.00E-009,0.0646E+00
43804.00E-009,-0.0507E+00
43805.00E-009,-0.0507E+00
43806.00E-009,0.0085E+00
43807.00E-009,-0.1735E+00
43808.00E-009,-0.2903E+00
43809.00E-009,-0.4103E+00
43810.00E-009,-0.4697E+00
43811.00E-009,-0.5911E+00
43812.00E-009,-0.5911E+00
43813.00E-009,-0.6510E+00
43814.00E-009,-0.5356E+00
43815.00E-009,-0.5356E+00
43816.00E-009,-0.5944E+00
43817.00E-009,-0.4705E+00
43818.00E-009,-0.4735E+00
43819.00E-009,-0.4123E+00
43820.00E-009,-0.2956E+00
43821.00E-009,-0.1736E+00
43822.00E-009,-0.1736E+00
43823.00E-009,-0.1105E+00
43824.00E-009,-0.1105E+00
43825.00E-009,-0.1105E+00
43826.00E-009,-0.0517E+00
43827.00E-009,0.0063E+00
43828.00E-009,0.0641E+00
43829.00E-009,0.0656E+00
43830.00E-009,0.1851E+00
43831.00E-009,0.2450E+00
43832.00E-009,0.2450E+00
43833.00E-009,0.2425E+00
43834.00E-009,0.2425E+00
43835.00E-009,0.1849E+00
43836.00E-009,0.1849E+00
43837.00E-009,0.1849E+00
43838.00E-009,0.2469E+00
43839.00E-009,0.3043E+00
43840.00E-009,0.2443E+00
43841.00E-009,0.2443E+00
43842.00E-009,0.1840E+00
43843.00E-009,0.0678E+00
43844.00E-009,0.0678E+00
43845.00E-009,0.0651E+00
43846.00E-009,0.0651E+00
43847.00E-009,0.0651E+00
43848.00E-009,0.0651E+00
43849.00E-009,0.0042E+00
43850.00E-009,0.0642E+00
43851.00E-009,-0.0517E+00
43852.00E-009,-0.0486E+00
43853.00E-009,0.1297E+00
43854.00E-009,0.0079E+00
43855.00E-009,0.0683E+00
43856.00E-009,0.0683E+00
43857.00E-009,0.0683E+00
43858.00E-009,0.0062E+00
43859.00E-009,0.0672E+00
43860.00E-009,0.0086E+00
43861.00E-009,0.0673E+00
43862.00E-009,0.0633E+00
43863.00E-009,0.0633E+00
43864.00E-009,0.1851E+00
43865.00E-009,0.1280E+00
43866.00E-009,0.0669E+00
43867.00E-009,0.0078E+00
43868.00E-009,0.0698E+00
43869.00E-009,0.0079E+00
43870.00E-009,-0.0541E+00
43871.00E-009,0.0031E+00
43872.00E-009,0.0027E+00
43873.00E-009,0.0027E+00
43874.00E-009,0.0027E+00
43875.00E-009,0.0598E+00
43876.00E-009,0.1208E+00
43877.00E-009,0.1800E+00
43878.00E-009,0.1205E+00
43879.00E-009,0.1824E+00
43880.00E-009,0.1818E+00
43881.00E-009,0.1208E+00
43882.00E-009,0.1824E+00
43883.00E-009,0.1222E+00
43884.00E-009,0.0611E+00
43885.00E-009,-0.0593E+00
43886.00E-009,-0.1183E+00
43887.00E-009,-0.1183E+00
43888.00E-009,-0.0589E+00
43889.00E-009,-0.0589E+00
43890.00E-009,0.0623E+00
43891.00E-009,0.0606E+00
43892.00E-009,0.0606E+00
43893.00E-009,0.0031E+00
43894.00E-009,0.0642E+00
43895.00E-009,0.1846E+00
43896.00E-009,0.2436E+00
43897.00E-009,0.1837E+00
43898.00E-009,0.1837E+00
43899.00E-009,0.1210E+00
43900.00E-009,0.0629E+00
43901.00E-009,0.0644E+00
43902.00E-009,0.0644E+00
43903.00E-009,0.1242E+00
43904.00E-009,0.0620E+00
43905.00E-009,0.0620E+00
43906.00E-009,-0.0005E+00
43907.00E-009,0.0594E+00
43908.00E-009,0.0012E+00
43909.00E-009,0.0638E+00
43910.00E-009,0.0647E+00
43911.00E-009,0.1259E+00
43912.00E-009,0.1259E+00
43913.00E-009,0.1839E+00
43914.00E-009,0.2461E+00
43915.00E-009,0.1855E+00
43916.00E-009,0.1851E+00
43917.00E-009,0.1271E+00
43918.00E-009,0.1276E+00
43919.00E-009,0.0689E+00
43920.00E-009,0.0636E+00
43921.00E-009,0.0636E+00
43922.00E-009,0.0636E+00
43923.00E-009,-0.1166E+00
43924.00E-009,-0.1166E+00
43925.00E-009,-0.1145E+00
43926.00E-009,-0.0516E+00
43927.00E-009,0.0064E+00
43928.00E-009,0.0641E+00
43929.00E-009,0.0624E+00
43930.00E-009,0.1249E+00
43931.00E-009,0.0056E+00
43932.00E-009,0.0056E+00
43933.00E-009,0.1859E+00
43934.00E-009,0.1859E+00
43935.00E-009,0.1241E+00
43936.00E-009,0.0652E+00
43937.00E-009,0.0652E+00
43938.00E-009,0.0652E+00
43939.00E-009,0.1257E+00
43940.00E-009,0.1257E+00
43941.00E-009,0.1824E+00
43942.00E-009,0.1824E+00
43943.00E-009,0.1824E+00
43944.00E-009,0.0625E+00
43945.00E-009,0.1237E+00
43946.00E-009,0.0585E+00
43947.00E-009,0.0585E+00
43948.00E-009,0.0585E+00
43949.00E-009,0.0010E+00
43950.00E-009,-0.0593E+00
43951.00E-009,0.0033E+00
43952.00E-009,0.0033E+00
43953.00E-009,0.0033E+00
43954.00E-009,0.0605E+00
43955.00E-009,0.0578E+00
43956.00E-009,0.1236E+00
43957.00E-009,0.1236E+00
43958.00E-009,0.0039E+00
43959.00E-009,0.0022E+00
43960.00E-009,0.0625E+00
43961.00E-009,-0.1171E+00
43962.00E-009,-0.1753E+00
43963.00E-009,-0.2375E+00
43964.00E-009,-0.1749E+00
43965.00E-009,-0.2339E+00
43966.00E-009,-0.1756E+00
43967.00E-009,-0.1756E+00
43968.00E-009,-0.0559E+00
43969.00E-009,-0.1186E+00
43970.00E-009,-0.1186E+00
43971.00E-009,0.0610E+00
43972.00E-009,0.0010E+00
43973.00E-009,0.0048E+00
43974.00E-009,-0.0572E+00
43975.00E-009,0.0636E+00
43976.00E-009,0.0636E+00
43977.00E-009,0.0636E+00
43978.00E-009,0.0636E+00
43979.00E-009,0.1854E+00
43980.00E-009,0.1854E+00
43981.00E-009,0.1854E+00
43982.00E-009,0.3036E+00
43983.00E-009,0.2441E+00
43984.00E-009,0.1276E+00
43985.00E-009,0.1276E+00
43986.00E-009,0.1276E+00
43987.00E-009,0.1276E+00
43988.00E-009,0.0700E+00
43989.00E-009,0.0700E+00
43990.00E-009,0.0700E+00
43991.00E-009,0.0077E+00
43992.00E-009,-0.0541E+00
43993.00E-009,0.0012E+00
43994.00E-009,0.1190E+00
43995.00E-009,0.0600E+00
43996.00E-009,-0.0624E+00
43997.00E-009,-0.1224E+00
43998.00E-009,-0.0648E+00
43999.00E-009,-0.0648E+00
44000.00E-009,-0.1231E+00
44001.00E-009,-0.0608E+00
44002.00E-009,0.0010E+00
44003.00E-009,0.0637E+00
44004.00E-009,-0.0562E+00
44005.00E-009,-0.0545E+00
44006.00E-009,0.0680E+00
44007.00E-009,0.1279E+00
44008.00E-009,0.0686E+00
44009.00E-009,-0.0546E+00
44010.00E-009,0.0037E+00
44011.00E-009,-0.0543E+00
44012.00E-009,-0.1122E+00
44013.00E-009,-0.1713E+00
44014.00E-009,0.0092E+00
44015.00E-009,0.0666E+00
44016.00E-009,0.0061E+00
44017.00E-009,0.0061E+00
44018.00E-009,0.0060E+00
44019.00E-009,0.1292E+00
44020.00E-009,0.0693E+00
44021.00E-009,0.1272E+00
44022.00E-009,0.0650E+00
44023.00E-009,0.0009E+00
44024.00E-009,-0.0619E+00
44025.00E-009,-0.1200E+00
44026.00E-009,-0.0595E+00
44027.00E-009,-0.1189E+00
44028.00E-009,-0.0594E+00
44029.00E-009,-0.1188E+00
44030.00E-009,-0.1190E+00
44031.00E-009,-0.1190E+00
44032.00E-009,0.0012E+00
44033.00E-009,0.1243E+00
44034.00E-009,0.1871E+00
44035.00E-009,0.2452E+00
44036.00E-009,0.2452E+00
44037.00E-009,0.3046E+00
44038.00E-009,0.3046E+00
44039.00E-009,0.3640E+00
44040.00E-009,0.4241E+00
44041.00E-009,0.3017E+00
44042.00E-009,0.3017E+00
44043.00E-009,0.2432E+00
44044.00E-009,0.2432E+00
44045.00E-009,0.2432E+00
44046.00E-009,0.1834E+00
44047.00E-009,0.1264E+00
44048.00E-009,0.1264E+00
44049.00E-009,0.1264E+00
44050.00E-009,0.1264E+00
44051.00E-009,0.1915E+00
44052.00E-009,0.0739E+00
44053.00E-009,0.0716E+00
44054.00E-009,0.0100E+00
44055.00E-009,0.0100E+00
44056.00E-009,-0.0471E+00
44057.00E-009,0.0100E+00
44058.00E-009,-0.1141E+00
44059.00E-009,-0.1720E+00
44060.00E-009,-0.2326E+00
44061.00E-009,-0.1754E+00
44062.00E-009,-0.1159E+00
44063.00E-009,-0.1126E+00
44064.00E-009,-0.1080E+00
44065.00E-009,-0.1681E+00
44066.00E-009,-0.1101E+00
44067.00E-009,-0.1706E+00
44068.00E-009,-0.0465E+00
44069.00E-009,-0.0513E+00
44070.00E-009,-0.0481E+00
44071.00E-009,-0.2343E+00
44072.00E-009,-0.2382E+00
44073.00E-009,-0.1808E+00
44074.00E-009,-0.1237E+00
44075.00E-009,-0.1262E+00
44076.00E-009,-0.0673E+00
44077.00E-009,-0.0677E+00
44078.00E-009,-0.0677E+00
44079.00E-009,-0.0050E+00
44080.00E-009,0.0524E+00
44081.00E-009,0.2387E+00
44082.00E-009,0.3007E+00
44083.00E-009,0.1824E+00
44084.00E-009,0.1824E+00
44085.00E-009,0.0661E+00
44086.00E-009,0.0058E+00
44087.00E-009,-0.0521E+00
44088.00E-009,-0.0521E+00
44089.00E-009,-0.2324E+00
44090.00E-009,-0.3516E+00
44091.00E-009,-0.3516E+00
44092.00E-009,-0.3516E+00
44093.00E-009,-0.2333E+00
44094.00E-009,-0.2955E+00
44095.00E-009,-0.1758E+00
44096.00E-009,-0.1155E+00
44097.00E-009,-0.2367E+00
44098.00E-009,-0.2367E+00
44099.00E-009,-0.0564E+00
44100.00E-009,0.0628E+00
44101.00E-009,0.0027E+00
44102.00E-009,-0.1151E+00
44103.00E-009,-0.3024E+00
44104.00E-009,-0.3012E+00
44105.00E-009,-0.3038E+00
44106.00E-009,-0.3665E+00
44107.00E-009,-0.1845E+00
44108.00E-009,-0.1845E+00
44109.00E-009,-0.1845E+00
44110.00E-009,-0.2451E+00
44111.00E-009,-0.1850E+00
44112.00E-009,-0.0672E+00
44113.00E-009,0.0572E+00
44114.00E-009,0.1182E+00
44115.00E-009,0.0598E+00
44116.00E-009,-0.0575E+00
44117.00E-009,0.0004E+00
44118.00E-009,-0.1146E+00
44119.00E-009,-0.1146E+00
44120.00E-009,-0.1137E+00
44121.00E-009,-0.1746E+00
44122.00E-009,-0.2324E+00
44123.00E-009,-0.3480E+00
44124.00E-009,-0.4093E+00
44125.00E-009,-0.2891E+00
44126.00E-009,-0.2258E+00
44127.00E-009,-0.2853E+00
44128.00E-009,-0.2329E+00
44129.00E-009,-0.2329E+00
44130.00E-009,-0.2313E+00
44131.00E-009,-0.2312E+00
44132.00E-009,-0.2329E+00
44133.00E-009,-0.0543E+00
44134.00E-009,-0.0539E+00
44135.00E-009,-0.0539E+00
44136.00E-009,0.0026E+00
44137.00E-009,-0.1158E+00
44138.00E-009,-0.1121E+00
44139.00E-009,-0.1742E+00
44140.00E-009,-0.1161E+00
44141.00E-009,-0.1124E+00
44142.00E-009,-0.1130E+00
44143.00E-009,-0.1721E+00
44144.00E-009,-0.1713E+00
44145.00E-009,-0.1713E+00
44146.00E-009,-0.1112E+00
44147.00E-009,0.0070E+00
44148.00E-009,0.0660E+00
44149.00E-009,0.1281E+00
44150.00E-009,0.0683E+00
44151.00E-009,0.1254E+00
44152.00E-009,0.1854E+00
44153.00E-009,0.2445E+00
44154.00E-009,0.3046E+00
44155.00E-009,0.3046E+00
44156.00E-009,0.3046E+00
44157.00E-009,0.2453E+00
44158.00E-009,0.2453E+00
44159.00E-009,0.2453E+00
44160.00E-009,0.1825E+00
44161.00E-009,0.1825E+00
44162.00E-009,0.1825E+00
44163.00E-009,0.1236E+00
44164.00E-009,0.0025E+00
44165.00E-009,0.0025E+00
44166.00E-009,0.0025E+00
44167.00E-009,0.0615E+00
44168.00E-009,-0.0586E+00
44169.00E-009,-0.0586E+00
44170.00E-009,-0.0546E+00
44171.00E-009,-0.0546E+00
44172.00E-009,-0.0546E+00
44173.00E-009,-0.0569E+00
44174.00E-009,0.0642E+00
44175.00E-009,0.0642E+00
44176.00E-009,0.0642E+00
44177.00E-009,0.1243E+00
44178.00E-009,0.1867E+00
44179.00E-009,0.1249E+00
44180.00E-009,0.1807E+00
44181.00E-009,0.1807E+00
44182.00E-009,-0.0011E+00
44183.00E-009,0.0599E+00
44184.00E-009,0.0599E+00
44185.00E-009,0.0599E+00
44186.00E-009,0.0004E+00
44187.00E-009,-0.0612E+00
44188.00E-009,-0.1243E+00
44189.00E-009,-0.0624E+00
44190.00E-009,0.0003E+00
44191.00E-009,-0.0614E+00
44192.00E-009,0.0628E+00
44193.00E-009,0.0628E+00
44194.00E-009,0.0628E+00
44195.00E-009,0.0628E+00
44196.00E-009,0.0634E+00
44197.00E-009,-0.0562E+00
44198.00E-009,-0.0555E+00
44199.00E-009,-0.1762E+00
44200.00E-009,-0.2929E+00
44201.00E-009,-0.2898E+00
44202.00E-009,-0.2900E+00
44203.00E-009,-0.2900E+00
44204.00E-009,-0.2900E+00
44205.00E-009,-0.3487E+00
44206.00E-009,-0.2898E+00
44207.00E-009,-0.2260E+00
44208.00E-009,-0.2256E+00
44209.00E-009,-0.1049E+00
44210.00E-009,0.0118E+00
44211.00E-009,0.0704E+00
44212.00E-009,0.1283E+00
44213.00E-009,0.1283E+00
44214.00E-009,0.0656E+00
44215.00E-009,0.0627E+00
44216.00E-009,0.0627E+00
44217.00E-009,0.1189E+00
44218.00E-009,0.2385E+00
44219.00E-009,0.2385E+00
44220.00E-009,0.1783E+00
44221.00E-009,0.1783E+00
44222.00E-009,0.1783E+00
44223.00E-009,0.1783E+00
44224.00E-009,0.2411E+00
44225.00E-009,0.3026E+00
44226.00E-009,0.2409E+00
44227.00E-009,0.3022E+00
44228.00E-009,0.1836E+00
44229.00E-009,0.1218E+00
44230.00E-009,0.1233E+00
44231.00E-009,0.0043E+00
44232.00E-009,0.0043E+00
44233.00E-009,-0.0569E+00
44234.00E-009,-0.1150E+00
44235.00E-009,-0.1150E+00
44236.00E-009,-0.0533E+00
44237.00E-009,-0.0533E+00
44238.00E-009,-0.1120E+00
44239.00E-009,-0.0502E+00
44240.00E-009,0.0085E+00
44241.00E-009,0.0118E+00
44242.00E-009,-0.0505E+00
44243.00E-009,-0.1120E+00
44244.00E-009,-0.1149E+00
44245.00E-009,-0.1149E+00
44246.00E-009,-0.1731E+00
44247.00E-009,-0.1731E+00
44248.00E-009,-0.0586E+00
44249.00E-009,-0.0586E+00
44250.00E-009,-0.0586E+00
44251.00E-009,-0.0023E+00
44252.00E-009,0.0600E+00
44253.00E-009,0.1828E+00
44254.00E-009,0.2437E+00
44255.00E-009,0.2437E+00
44256.00E-009,0.3019E+00
44257.00E-009,0.1824E+00
44258.00E-009,0.2452E+00
44259.00E-009,0.1864E+00
44260.00E-009,0.1864E+00
44261.00E-009,0.1853E+00
44262.00E-009,0.0617E+00
44263.00E-009,0.0617E+00
44264.00E-009,0.0617E+00
44265.00E-009,0.0617E+00
44266.00E-009,0.0031E+00
44267.00E-009,0.1227E+00
44268.00E-009,0.0641E+00
44269.00E-009,0.0020E+00
44270.00E-009,-0.1750E+00
44271.00E-009,-0.1146E+00
44272.00E-009,-0.0508E+00
44273.00E-009,-0.1092E+00
44274.00E-009,-0.1092E+00
44275.00E-009,-0.1092E+00
44276.00E-009,-0.0507E+00
44277.00E-009,-0.0507E+00
44278.00E-009,-0.0499E+00
44279.00E-009,0.0711E+00
44280.00E-009,0.1273E+00
44281.00E-009,0.0696E+00
44282.00E-009,-0.0442E+00
44283.00E-009,-0.0442E+00
44284.00E-009,-0.1018E+00
44285.00E-009,-0.1627E+00
44286.00E-009,-0.2832E+00
44287.00E-009,-0.3437E+00
44288.00E-009,-0.3470E+00
44289.00E-009,-0.3470E+00
44290.00E-009,-0.2839E+00
44291.00E-009,-0.2262E+00
44292.00E-009,-0.0526E+00
44293.00E-009,0.0058E+00
44294.00E-009,0.0023E+00
44295.00E-009,0.0023E+00
44296.00E-009,0.1228E+00
44297.00E-009,0.1834E+00
44298.00E-009,0.2444E+00
44299.00E-009,0.2444E+00
44300.00E-009,0.3021E+00
44301.00E-009,0.2421E+00
44302.00E-009,0.2421E+00
44303.00E-009,0.1848E+00
44304.00E-009,-0.0615E+00
44305.00E-009,-0.1816E+00
44306.00E-009,-0.1816E+00
44307.00E-009,-0.1816E+00
44308.00E-009,-0.1816E+00
44309.00E-009,-0.3581E+00
44310.00E-009,-0.3581E+00
44311.00E-009,-0.4819E+00
44312.00E-009,-0.4819E+00
44313.00E-009,-0.4246E+00
44314.00E-009,-0.1172E+00
44315.00E-009,0.0008E+00
44316.00E-009,0.0008E+00
44317.00E-009,-0.1200E+00
44318.00E-009,-0.1200E+00
44319.00E-009,-0.0017E+00
44320.00E-009,-0.1197E+00
44321.00E-009,0.0641E+00
44322.00E-009,0.0641E+00
44323.00E-009,0.0641E+00
44324.00E-009,0.0641E+00
44325.00E-009,0.1271E+00
44326.00E-009,0.0665E+00
44327.00E-009,0.1285E+00
44328.00E-009,0.0664E+00
44329.00E-009,0.0088E+00
44330.00E-009,0.0673E+00
44331.00E-009,0.0089E+00
44332.00E-009,-0.0523E+00
44333.00E-009,-0.0523E+00
44334.00E-009,-0.1152E+00
44335.00E-009,-0.1152E+00
44336.00E-009,-0.1140E+00
44337.00E-009,-0.1130E+00
44338.00E-009,-0.1138E+00
44339.00E-009,-0.1809E+00
44340.00E-009,-0.1213E+00
44341.00E-009,-0.1835E+00
44342.00E-009,-0.1223E+00
44343.00E-009,-0.1223E+00
44344.00E-009,-0.0595E+00
44345.00E-009,-0.1826E+00
44346.00E-009,-0.1854E+00
44347.00E-009,-0.1276E+00
44348.00E-009,-0.0647E+00
44349.00E-009,0.1182E+00
44350.00E-009,0.0561E+00
44351.00E-009,0.1766E+00
44352.00E-009,0.1160E+00
44353.00E-009,0.1160E+00
44354.00E-009,-0.0023E+00
44355.00E-009,-0.0047E+00
44356.00E-009,-0.0016E+00
44357.00E-009,-0.1211E+00
44358.00E-009,-0.1211E+00
44359.00E-009,-0.1211E+00
44360.00E-009,-0.1802E+00
44361.00E-009,-0.2968E+00
44362.00E-009,-0.2362E+00
44363.00E-009,-0.2362E+00
44364.00E-009,-0.1758E+00
44365.00E-009,-0.1711E+00
44366.00E-009,-0.1120E+00
44367.00E-009,-0.0501E+00
44368.00E-009,-0.1710E+00
44369.00E-009,-0.2915E+00
44370.00E-009,-0.2890E+00
44371.00E-009,-0.1724E+00
44372.00E-009,-0.2299E+00
44373.00E-009,-0.2299E+00
44374.00E-009,-0.2918E+00
44375.00E-009,-0.2320E+00
44376.00E-009,-0.2320E+00
44377.00E-009,-0.3557E+00
44378.00E-009,-0.2348E+00
44379.00E-009,-0.1725E+00
44380.00E-009,-0.1167E+00
44381.00E-009,-0.1167E+00
44382.00E-009,-0.0592E+00
44383.00E-009,-0.0592E+00
44384.00E-009,0.0606E+00
44385.00E-009,0.1216E+00
44386.00E-009,0.1216E+00
44387.00E-009,0.1850E+00
44388.00E-009,0.1850E+00
44389.00E-009,0.2431E+00
44390.00E-009,0.3061E+00
44391.00E-009,0.1857E+00
44392.00E-009,0.1857E+00
44393.00E-009,0.1857E+00
44394.00E-009,0.1857E+00
44395.00E-009,0.1857E+00
44396.00E-009,0.1255E+00
44397.00E-009,0.1821E+00
44398.00E-009,0.1821E+00
44399.00E-009,0.0616E+00
44400.00E-009,0.0616E+00
44401.00E-009,0.0658E+00
44402.00E-009,0.0658E+00
44403.00E-009,0.0658E+00
44404.00E-009,0.0658E+00
44405.00E-009,0.0059E+00
44406.00E-009,0.0088E+00
44407.00E-009,-0.0490E+00
44408.00E-009,-0.1653E+00
44409.00E-009,-0.0448E+00
44410.00E-009,-0.1028E+00
44411.00E-009,0.0134E+00
44412.00E-009,-0.1096E+00
44413.00E-009,-0.1096E+00
44414.00E-009,-0.1704E+00
44415.00E-009,-0.1104E+00
44416.00E-009,-0.0531E+00
44417.00E-009,0.0660E+00
44418.00E-009,0.1248E+00
44419.00E-009,0.0649E+00
44420.00E-009,0.1230E+00
44421.00E-009,0.0620E+00
44422.00E-009,0.0639E+00
44423.00E-009,0.0639E+00
44424.00E-009,-0.0003E+00
44425.00E-009,-0.0003E+00
44426.00E-009,-0.1206E+00
44427.00E-009,-0.1206E+00
44428.00E-009,-0.0631E+00
44429.00E-009,-0.0032E+00
44430.00E-009,-0.0032E+00
44431.00E-009,-0.0596E+00
44432.00E-009,0.0615E+00
44433.00E-009,0.0615E+00
44434.00E-009,0.0671E+00
44435.00E-009,0.0050E+00
44436.00E-009,0.1252E+00
44437.00E-009,0.1252E+00
44438.00E-009,0.1252E+00
44439.00E-009,0.1252E+00
44440.00E-009,0.1252E+00
44441.00E-009,0.2426E+00
44442.00E-009,0.2426E+00
44443.00E-009,0.1247E+00
44444.00E-009,0.1844E+00
44445.00E-009,0.1838E+00
44446.00E-009,0.1219E+00
44447.00E-009,0.0619E+00
44448.00E-009,0.0619E+00
44449.00E-009,0.0010E+00
44450.00E-009,-0.2377E+00
44451.00E-009,-0.2970E+00
44452.00E-009,-0.2970E+00
44453.00E-009,-0.2420E+00
44454.00E-009,-0.1824E+00
44455.00E-009,-0.1197E+00
44456.00E-009,-0.2368E+00
44457.00E-009,-0.1768E+00
44458.00E-009,-0.2394E+00
44459.00E-009,-0.1786E+00
44460.00E-009,-0.0606E+00
44461.00E-009,-0.0590E+00
44462.00E-009,-0.1176E+00
44463.00E-009,-0.1717E+00
44464.00E-009,-0.2291E+00
44465.00E-009,-0.2291E+00
44466.00E-009,-0.0501E+00
44467.00E-009,-0.0501E+00
44468.00E-009,0.0126E+00
44469.00E-009,-0.1078E+00
44470.00E-009,-0.0494E+00
44471.00E-009,-0.0531E+00
44472.00E-009,0.0056E+00
44473.00E-009,0.0033E+00
44474.00E-009,0.0607E+00
44475.00E-009,0.0010E+00
44476.00E-009,0.0010E+00
44477.00E-009,0.0010E+00
44478.00E-009,0.0010E+00
44479.00E-009,0.1214E+00
44480.00E-009,0.1837E+00
44481.00E-009,0.2451E+00
44482.00E-009,0.2451E+00
44483.00E-009,0.3644E+00
44484.00E-009,0.2430E+00
44485.00E-009,0.3026E+00
44486.00E-009,0.3026E+00
44487.00E-009,0.2438E+00
44488.00E-009,0.1816E+00
44489.00E-009,0.1816E+00
44490.00E-009,0.0617E+00
44491.00E-009,-0.0563E+00
44492.00E-009,-0.1189E+00
44493.00E-009,-0.1759E+00
44494.00E-009,-0.0545E+00
44495.00E-009,-0.1132E+00
44496.00E-009,-0.2341E+00
44497.00E-009,-0.1752E+00
44498.00E-009,-0.2922E+00
44499.00E-009,-0.2922E+00
44500.00E-009,-0.1723E+00
44501.00E-009,-0.0544E+00
44502.00E-009,-0.0523E+00
44503.00E-009,-0.0557E+00
44504.00E-009,-0.1766E+00
44505.00E-009,-0.1179E+00
44506.00E-009,0.0030E+00
44507.00E-009,-0.0580E+00
44508.00E-009,0.1212E+00
44509.00E-009,0.0630E+00
44510.00E-009,0.0630E+00
44511.00E-009,0.0630E+00
44512.00E-009,-0.1170E+00
44513.00E-009,-0.1802E+00
44514.00E-009,-0.0593E+00
44515.00E-009,-0.2377E+00
44516.00E-009,-0.2377E+00
44517.00E-009,-0.1767E+00
44518.00E-009,-0.3532E+00
44519.00E-009,-0.3523E+00
44520.00E-009,-0.3523E+00
44521.00E-009,-0.3523E+00
44522.00E-009,-0.1725E+00
44523.00E-009,-0.0488E+00
44524.00E-009,-0.0488E+00
44525.00E-009,0.0041E+00
44526.00E-009,0.0041E+00
44527.00E-009,-0.0573E+00
44528.00E-009,0.1192E+00
44529.00E-009,0.1765E+00
44530.00E-009,0.1765E+00
44531.00E-009,0.1765E+00
44532.00E-009,0.1745E+00
44533.00E-009,0.1745E+00
44534.00E-009,0.1745E+00
44535.00E-009,0.2405E+00
44536.00E-009,0.2405E+00
44537.00E-009,0.2420E+00
44538.00E-009,0.1823E+00
44539.00E-009,0.1251E+00
44540.00E-009,-0.0589E+00
44541.00E-009,-0.1205E+00
44542.00E-009,-0.0578E+00
44543.00E-009,-0.0578E+00
44544.00E-009,-0.1770E+00
44545.00E-009,-0.1174E+00
44546.00E-009,-0.2344E+00
44547.00E-009,-0.1746E+00
44548.00E-009,-0.1733E+00
44549.00E-009,-0.2390E+00
44550.00E-009,-0.0550E+00
44551.00E-009,-0.2296E+00
44552.00E-009,-0.3513E+00
44553.00E-009,-0.3513E+00
44554.00E-009,-0.3530E+00
44555.00E-009,-0.4720E+00
44556.00E-009,-0.3550E+00
44557.00E-009,-0.4152E+00
44558.00E-009,-0.4165E+00
44559.00E-009,-0.2937E+00
44560.00E-009,-0.2937E+00
44561.00E-009,-0.1764E+00
44562.00E-009,-0.1162E+00
44563.00E-009,-0.1162E+00
44564.00E-009,0.0047E+00
44565.00E-009,0.0643E+00
44566.00E-009,0.0032E+00
44567.00E-009,0.0634E+00
44568.00E-009,0.1232E+00
44569.00E-009,-0.0002E+00
44570.00E-009,-0.0607E+00
44571.00E-009,0.0583E+00
44572.00E-009,0.0026E+00
44573.00E-009,-0.0598E+00
44574.00E-009,-0.1794E+00
44575.00E-009,-0.1200E+00
44576.00E-009,-0.0589E+00
44577.00E-009,-0.1218E+00
44578.00E-009,-0.1218E+00
44579.00E-009,-0.1174E+00
44580.00E-009,-0.0569E+00
44581.00E-009,-0.2382E+00
44582.00E-009,-0.1210E+00
44583.00E-009,-0.1205E+00
44584.00E-009,-0.0625E+00
44585.00E-009,-0.1777E+00
44586.00E-009,-0.2384E+00
44587.00E-009,-0.1755E+00
44588.00E-009,-0.2341E+00
44589.00E-009,-0.2337E+00
44590.00E-009,-0.2949E+00
44591.00E-009,-0.1136E+00
44592.00E-009,-0.2301E+00
44593.00E-009,-0.1682E+00
44594.00E-009,-0.1067E+00
44595.00E-009,-0.1137E+00
44596.00E-009,-0.1117E+00
44597.00E-009,-0.1117E+00
44598.00E-009,-0.0531E+00
44599.00E-009,0.0078E+00
44600.00E-009,0.0689E+00
44601.00E-009,0.0689E+00
44602.00E-009,0.1854E+00
44603.00E-009,0.1854E+00
44604.00E-009,0.1854E+00
44605.00E-009,0.3076E+00
44606.00E-009,0.3664E+00
44607.00E-009,0.2487E+00
44608.00E-009,0.1884E+00
44609.00E-009,0.1878E+00
44610.00E-009,0.1878E+00
44611.00E-009,0.1878E+00
44612.00E-009,0.0684E+00
44613.00E-009,0.0684E+00
44614.00E-009,0.0684E+00
44615.00E-009,0.0109E+00
